4497	hèilig  [#1144441-#1148937]
4474	noh  [#1515873-#1520346]
4247	danne  [#609273-#613519]
4157	sagen  [#1608541-#1612697]
4138	rëht  [#1594915-#1599052]
4072	wiè  [#2124626-#2128697]
4058	sëhen  [#1737060-#1741117]
3989	grôz  [#1055016-#1059004]
3955	küni(n)g  [#1324310-#1328264]
3948	nëmen  [#1530827-#1534774]
3942	wër  [#2162445-#2166386]
3808	gân  [#1068490-#1072297]
3770	aber  [#464901-#468670]
3686	swër  [#1720915-#1724600]
3629	vrouwe  [#2053558-#2057186]
3496	obe  [#1544675-#1548170]
3444	lâzen  [#1351826-#1355269]
3345	vor(e)  [#2042404-#2045748]
3342	müèzen  [#1471505-#1474846]
3219	lîb  [#1367811-#1371029]
3124	in_&_&dër  [#1240475-#1243598]
3095	mêr(e)  [#1447598-#1450692]
3084	âne  [#2268885-#2271968]
3073	liut  [#1339976-#1343048]
3049	hërze  [#1177875-#1180923]
2945	stat  [#1691614-#1694558]
2939	lëben  [#1362665-#1365603]
2932	umbe  [#1864683-#1867614]
2930	manig  [#1387860-#1390789]
2911	sancte  [#1615747-#1618657]
2891	kind  [#1290893-#1293783]
2811	über  [#2459999-#2462809]
2714	hièr  [#1128256-#1130969]
2690	stân  [#1699625-#1702314]
2677	vür(e)  [#2071874-#2074550]
2668	mèn(ni)sche  [#1442811-#1445478]
2527	rîche  [#1600701-#1603227]
2489	sêle  [#1732379-#1734867]
2465	sun  [#1708365-#1710829]
2429	êre  [#2310074-#2312502]
2409	lant  [#1333146-#1335554]
2397	lièb  [#1343182-#1345578]
2381	hant  [#1115528-#1117908]
2377	ding  [#649056-#651432]
2377	jâr  [#1285296-#1287672]
2377	zwêne  [#2258959-#2261335]
2372	vater  [#1975833-#1978204]
2300	ge-schëhen  [#1013248-#1015547]
2276	wër(e)lt  [#2166452-#2168727]
2252	machen  [#1375761-#1378012]
2225	ge-nâde  [#1004936-#1007160]
2224	wizzen  [#2122223-#2124446]
2221	zît  [#2264649-#2266869]
2190	bî  [#601151-#603340]
2121	var(e)n  [#1971992-#1974112]
2120	tôd  [#1859643-#1861762]
2117	ligen  [#1336645-#1338761]
2109	minne  [#1402510-#1404618]
2061	biten  [#572032-#574092]
2059	wâr  [#2142210-#2144268]
2055	wîb  [#2208393-#2210447]
2041	wort  [#2136729-#2138769]
1970	wille  [#2097858-#2099827]
1959	bringen  [#581052-#583010]
1953	unter  [#1962720-#1964672]
1938	sünte  [#1822827-#1824764]
1930	gar(e)  [#982552-#984481]
1920	iè  [#1272557-#1274476]
1910	be-ginnen  [#549812-#551721]
1903	vinden  [#2003427-#2005329]
1902	nôt  [#1535807-#1537708]
1850	hoèren  [#1135812-#1137661]
1847	ge-winnen  [#1028403-#1030249]
1819	bèide  [#595307-#597125]
1811	ërde  [#2438948-#2440758]
1774	ent-vâhen  [#962770-#964543]
1764	ièmer  [#1277551-#1279314]
1763	doh  [#665431-#667193]
1753	rât  [#1586860-#1588612]
1750	ze_&_&dër  [#2241243-#2242992]
1723	ane_&_&dër  [#535455-#537177]
1717	bruoder  [#585942-#587658]
1705	brièv  [#583677-#585381]
1684	neh-èin  [#1489547-#1491230]
1673	deh-èin  [#645431-#647103]
1668	nièmer  [#1512625-#1514292]
1662	[!!]_&_&[!!]  [#446279-#447940]
1654	êr  [#2306803-#2308456]
1630	iuwer  [#1270914-#1272543]
1619	tragen  [#1838229-#1839847]
1593	dar(e)  [#614782-#616374]
1590	drî  [#670096-#671685]
1567	himel  [#1120724-#1122290]
1562	michel  [#1400230-#1401791]
1539	ver-nëmen  [#1986166-#1987704]
1538	niè  [#1508933-#1510470]
1514	ûz  [#2454224-#2455737]
1505	arm  [#542919-#544423]
1484	harte  [#1118554-#1120037]
1480	Jêsus  [#21917-#23396]
1464	sènten  [#1729252-#1730715]
1460	wider(e)  [#2094000-#2095459]
1453	schrîben  [#1628783-#1630235]
1449	gèist  [#1074979-#1076427]
1449	rède  [#1589786-#1591234]
1438	daz  [#616575-#618012]
1422	gërne  [#1086237-#1087658]
1420	unz(e)  [#1966136-#1967555]
1398	kunnen  [#1316429-#1317826]
1393	wîs(e)  [#2212677-#2214069]
1385	schoène  [#1626928-#1628312]
1380	muoter  [#1436146-#1437525]
1376	hin(e)  [#1123500-#1124875]
1354	niè-mann  [#1510546-#1511899]
1352	èngel  [#2301411-#2302762]
1351	êwig  [#2314051-#2315401]
1349	hûs  [#1183445-#1184793]
1337	jung  [#1281704-#1283040]
1308	tiuvel  [#1833985-#1835292]
1304	et  [#978264-#979567]
1303	wërk  [#2187042-#2188344]
1297	dâr+zuo  [#701413-#702709]
1296	ge-walt  [#1025778-#1027073]
1286	sètzen  [#1730904-#1732189]
1270	zuodâr+  [#2255981-#2257250]
1269	tôt  [#1862030-#1863298]
1266	Krist  [#24527-#25792]
1266	süèze  [#1825757-#1827022]
1262	lèid  [#1357258-#1358519]
1262	vüèren  [#2078408-#2079669]
1261	wider  [#2092739-#2093999]
1251	vröu(we)de  [#2061601-#2062851]
1245	èrbe  [#2304138-#2305382]
1242	ouge  [#1566068-#1567309]
1232	iht  [#1217854-#1219085]
1227	hiute  [#1126980-#1128206]
1223	hëlfen  [#1174198-#1175420]
1222	slahen  [#1652691-#1653912]
1207	gègen  [#1073393-#1074599]
1200	maged  [#1378264-#1379463]
1197	alt  [#510500-#511696]
1185	name  [#1476335-#1477519]
1177	nâhdâr+  [#1527076-#1528252]
1174	ver-lièsen  [#1983330-#1984503]
1171	be-lîben  [#557788-#558958]
1164	al-sô  [#471564-#472727]
1163	rëhte  [#1599127-#1600289]
1143	dâr+mit(e)  [#694907-#696049]
1141	mit(e)dâr+  [#1430376-#1431516]
1133	sitzen  [#1650077-#1651209]
1132	rèin(e)  [#1592228-#1593359]
1131	lange  [#1331956-#1333086]
1123	dâr+nâh  [#696347-#697469]
1108	muot  [#1434921-#1436028]
1094	sinn  [#1648021-#1649114]
1086	wan  [#2081474-#2082559]
1085	swanne  [#1715808-#1716892]
1084	kêren  [#1321282-#1322365]
1080	von(e)dâr+  [#2040648-#2041727]
1077	ge-sëhen  [#1020097-#1021173]
1071	dâr+von(e)  [#699423-#700493]
1061	kraft  [#1310087-#1311147]
1061	sêre  [#1735109-#1736169]
1061	tugend(e)  [#1846462-#1847522]
1056	vürste  [#2077107-#2078162]
1044	ge-bièten  [#985800-#986843]
1043	dannen  [#613556-#614598]
1041	übel  [#2458474-#2459514]
1039	loben  [#1348619-#1349657]
1024	wëg  [#2160985-#2162008]
1022	be-halten  [#553966-#554987]
1021	lësen  [#1366469-#1367489]
1010	hër(e)  [#1175976-#1176985]
1004	vîent  [#2069413-#2070416]
1003	dicke  [#647709-#648711]
1000	kèin  [#1318778-#1319777]
998	burger(e)  [#593189-#594186]
996	èdel(e)  [#2272341-#2273336]
995	wazzer  [#2091648-#2092642]
993	rîtære  [#1604637-#1605629]
989	rîten  [#1603516-#1604504]
988	Kölne  [#27234-#28221]
988	minnen  [#1404748-#1405735]
982	hèiden  [#1142178-#1143159]
969	Johannes  [#19699-#20667]
962	mèister  [#1441165-#1442126]
957	ge-bër(e)n  [#989398-#990354]
950	stunt(e)  [#1698295-#1699244]
949	hèl(e)d  [#1155012-#1155960]
936	iè-ge-lich  [#1275022-#1275957]
935	pfènning  [#1571997-#1572931]
934	triuwe  [#1841046-#1841979]
932	bote  [#578886-#579817]
929	lièht  [#1346545-#1347473]
919	ëzzen  [#2441636-#2442554]
915	sunter  [#1711929-#1712843]
910	naht  [#1475301-#1476210]
907	mære  [#1439220-#1440126]
906	jude  [#1280642-#1281547]
900	rihtære  [#1581177-#1582076]
895	suochen  [#1713337-#1714231]
893	hôh  [#1181332-#1182224]
890	umbedâr+  [#1868390-#1869279]
889	dâr+umbe  [#697767-#698655]
889	kèiser  [#1319805-#1320693]
887	er-kènnen  [#969245-#970131]
882	ènte  [#2302888-#2303769]
870	mund  [#1433821-#1434690]
868	ge-louben  [#998159-#999026]
866	nènnen  [#1529665-#1530530]
863	tûsent  [#1863513-#1864375]
860	êr(e)st  [#2308460-#2309319]
855	knëht  [#1298774-#1299628]
853	lègen  [#1355998-#1356850]
853	vâhen  [#2064864-#2065716]
847	bluot  [#576826-#577672]
846	wâr-hèit  [#2144725-#2145570]
844	swërt  [#1724692-#1725535]
839	schière  [#1625424-#1626262]
839	ër_&_&ër  [#2437822-#2438660]
836	ge-dènken  [#992788-#993623]
835	biz  [#574405-#575239]
827	diènen  [#662749-#663575]
826	klagen  [#1295550-#1296375]
825	buoch  [#590727-#591551]
824	vallen  [#1970376-#1971199]
823	lêren  [#1361652-#1362474]
821	ge-bot  [#986937-#987757]
820	houbet  [#1133388-#1134207]
820	lîden  [#1371898-#1372717]
820	sanctus  [#1618711-#1619530]
810	dritt  [#668875-#669684]
807	vriunt  [#2052430-#2053236]
801	wunter  [#2139534-#2140334]
792	ge-riht(e)  [#1009379-#1010170]
792	kriuze  [#1313122-#1313913]
791	halten  [#1114372-#1115162]
788	vièr  [#2007345-#2008132]
787	pflëgen  [#1570404-#1571190]
784	sus  [#1714704-#1715487]
779	Christus  [#6968-#7746]
778	sam(e)  [#1613870-#1614647]
777	ne_&_&mügen  [#1485554-#1486330]
777	swiè  [#1717438-#1718214]
769	un-rëht  [#1873586-#1874354]
768	mèr(e)  [#1446054-#1446821]
762	schèiden  [#1632870-#1633631]
761	lob  [#1347594-#1348354]
760	êwe  [#2313233-#2313992]
753	stërben  [#1705775-#1706527]
752	ant-würten  [#540107-#540858]
752	quëden  [#1578841-#1579592]
749	bazz  [#547727-#548475]
749	vuoz  [#2064021-#2064769]
744	küni(n)ginne  [#1328501-#1329244]
742	hêr(e)  [#1159289-#1160030]
739	hov  [#1134556-#1135294]
730	swâr  [#1718284-#1719013]
726	ge-nuog(e)  [#1004197-#1004922]
722	schade  [#1620266-#1620987]
721	stæte  [#1702859-#1703579]
720	be-zèichenen  [#568235-#568954]
718	niène  [#1514433-#1515150]
713	wænen  [#2145927-#2146639]
712	wërd  [#2169796-#2170507]
710	be-gân  [#552632-#553341]
710	tèil  [#1858345-#1859054]
709	dâr+ane  [#692348-#693056]
709	kristen-hèit  [#1312207-#1312915]
709	stark  [#1690716-#1691424]
709	vürhten  [#2076368-#2077076]
708	er-slahen  [#972839-#973546]
707	vërre  [#2068379-#2069085]
704	hundert  [#1138392-#1139095]
704	hèr(e)  [#1157274-#1157977]
702	ge-burt  [#988194-#988895]
702	kund  [#1315668-#1316369]
700	èigen  [#2274540-#2275239]
698	all-sus  [#491532-#492229]
697	zorn  [#2252644-#2253340]
695	sælig  [#1727705-#1728399]
694	burg  [#592083-#592776]
693	sache  [#1607544-#1608236]
692	viur  [#2006502-#2007193]
691	anedâr+  [#537585-#538275]
686	ge-lîch  [#1000065-#1000750]
680	schuld(e)  [#1630679-#1631358]
674	grâve  [#1053519-#1054192]
671	hèlle  [#1156160-#1156830]
670	Maria  [#30432-#31101]
670	güète  [#1088601-#1089270]
668	singen  [#1647303-#1647970]
667	joh  [#1279958-#1280624]
664	ge-bët  [#990392-#991055]
662	stèin  [#1704025-#1704686]
662	vaste  [#1974992-#1975653]
661	bischov  [#571355-#572015]
659	vride  [#2051084-#2051742]
657	hèben  [#1140929-#1141585]
654	arbèit  [#541623-#542276]
654	boèse  [#580254-#580907]
650	ur-künde  [#1967878-#1968527]
647	sîd  [#1748809-#1749455]
646	rèden  [#1591396-#1592041]
644	schar(e)  [#1622521-#1623164]
644	so-l(i)ch  [#1656953-#1657596]
635	gèist-lich  [#1076429-#1077063]
626	jëhen  [#1288596-#1289221]
623	èin-ander  [#2298065-#2298687]
612	dunken  [#673079-#673690]
612	klèine  [#1297354-#1297965]
612	kristen  [#1311570-#1312181]
611	râten  [#1588770-#1589380]
610	hëlfe  [#1173556-#1174165]
610	vröuwen  [#2062904-#2063513]
609	jâ  [#1284137-#1284745]
609	swëster  [#1725551-#1726159]
608	bërg  [#599455-#600062]
607	brëchen  [#588721-#589327]
607	strît  [#1697192-#1697798]
607	wèl(i)ch  [#2148436-#2149042]
605	vrâgen  [#2058685-#2059289]
604	wèinen  [#2147557-#2148160]
599	er-gân  [#966952-#967550]
598	sunne  [#1711048-#1711645]
593	gold  [#1035519-#1036111]
589	volgen  [#2013007-#2013595]
586	ge-nësen  [#1008160-#1008745]
581	all-èin(e)  [#507399-#507979]
580	ge-loube  [#997573-#998152]
578	brôt  [#589545-#590122]
578	jèner  [#1288013-#1288590]
577	ër_&_&ne  [#2436493-#2437069]
576	siben  [#1637293-#1637868]
575	diènest  [#663586-#664160]
575	rihten  [#1580476-#1581050]
573	zèichen  [#2261815-#2262387]
570	niè-mann(d)  [#1511900-#1512469]
569	himelisch  [#1122912-#1123480]
567	list  [#1339119-#1339685]
562	ze-hant  [#2238665-#2239226]
558	be-kènnen  [#556558-#557115]
557	Johann  [#19138-#19694]
555	ge-hoèren  [#994386-#994940]
555	ge-tuon  [#1022572-#1023126]
550	lang  [#1331374-#1331923]
550	vlèisch  [#2010466-#2011015]
548	stimme  [#1695328-#1695875]
546	voll  [#2014376-#2014921]
543	lièbe  [#1345691-#1346233]
537	er-loèsen  [#970554-#971090]
536	dâr+umbe_&_&umbedâr+  [#698657-#699192]
535	vünv  [#2071037-#2071571]
533	lôn  [#1373451-#1373983]
533	zèl(e)n  [#2262786-#2263318]
532	iè-doh  [#1274477-#1275008]
532	vor(e)-ge-nant  [#2046395-#2046926]
529	swèl(i)ch  [#1719635-#1720163]
528	ze_&_&wâr  [#2247171-#2247698]
524	sâr  [#1726824-#1727347]
523	tohter  [#1836137-#1836659]
522	hulde  [#1137777-#1138298]
522	hèil  [#1143414-#1143935]
521	ross  [#1583907-#1584427]
520	volk  [#2013772-#2014291]
519	gër(e)n  [#1085703-#1086221]
519	süntære  [#1825108-#1825626]
517	be-war(e)n  [#566711-#567227]
516	vor(e)_&_&nènnen  [#2047918-#2048433]
513	vrô  [#2060827-#2061339]
512	von(e)  [#2040099-#2040610]
505	iè-mann  [#1276008-#1276512]
504	trôst  [#1844685-#1845188]
502	vor(e)dâr+  [#2048592-#2049093]
499	dâr+vor(e)  [#700590-#701088]
499	ge-sunt  [#1018356-#1018854]
499	wîl(e)  [#2211203-#2211701]
498	trèhtîn  [#1843348-#1843845]
498	zièhen  [#2251309-#2251806]
496	wërfen  [#2186434-#2186929]
492	schuldig  [#1631559-#1632050]
491	gëlt  [#1084576-#1085066]
489	dâr+inne  [#694234-#694722]
489	gëlten  [#1085070-#1085558]
489	innedâr+  [#1246576-#1247064]
488	Kuon-rât  [#26380-#26867]
485	be-sitzen  [#562437-#562921]
485	künden  [#1323683-#1324167]
484	vlièhen  [#2009293-#2009776]
483	ge-loben  [#997058-#997540]
483	mèrken  [#1446866-#1447348]
480	èid  [#2273981-#2274460]
479	bil(e)de  [#569629-#570107]
477	wîn  [#2211929-#2212405]
476	wîs-hèit  [#2214082-#2214557]
472	Jakob  [#17902-#18373]
472	schèpfen  [#1634056-#1634527]
472	trinken  [#1840486-#1840957]
471	be-stân  [#563668-#564138]
469	ze-samen(e)  [#2239312-#2239780]
468	gote-lich  [#1050103-#1050570]
465	ruofen  [#1585627-#1586091]
465	ver-stân  [#1989303-#1989767]
465	wirken  [#2120562-#2121026]
465	êren  [#2312506-#2312970]
464	binten  [#570742-#571205]
463	himel-rîche  [#1122376-#1122838]
463	site  [#1649602-#1650064]
462	wê  [#2159747-#2160208]
458	swèr(e)n  [#1720214-#1720671]
456	vorht(e)  [#2049953-#2050408]
451	hèr(e)-zoge  [#1158345-#1158795]
448	Hèin-rîch  [#15642-#16089]
448	gast  [#984876-#985323]
445	Jerusalêm  [#18467-#18911]
444	ge-mèine  [#1002656-#1003099]
443	lêre  [#1361206-#1361648]
440	be-kêren  [#557166-#557605]
440	mark(e)  [#1397510-#1397949]
439	grab  [#1051426-#1051864]
437	wær-lîche  [#2146680-#2147116]
436	manen  [#1387363-#1387798]
436	niuwe  [#1508375-#1508810]
436	pfunt  [#1571404-#1571839]
433	ge-slèhte  [#1016522-#1016954]
433	schînen  [#1635616-#1636048]
432	von_&_&dër  [#2041877-#2042308]
430	ver-gëzzen  [#1981245-#1981674]
428	zunge  [#2254023-#2254450]
427	bîdâr+  [#603861-#604287]
427	er-vüllen  [#975661-#976087]
427	êwig-lîche  [#2315490-#2315916]
426	dâr+bî  [#693274-#693699]
426	ge-dank  [#991360-#991785]
424	ge-vallen  [#1023704-#1024127]
423	sîte  [#1804585-#1805007]
423	ur-tèil(e)  [#1969305-#1969727]
422	ver-koufen  [#1982672-#1983093]
421	al  [#470824-#471244]
419	ge-want  [#1027488-#1027906]
419	sièch  [#1651464-#1651882]
417	marter(e)  [#1398455-#1398871]
417	ne_&_&wèllen  [#1488397-#1488813]
417	riuwe  [#1582843-#1583259]
416	war(e)  [#2090424-#2090839]
416	wunte  [#2138979-#2139394]
415	ûzer  [#2457910-#2458324]
414	be-vëlhen  [#566259-#566672]
414	schilt  [#1624674-#1625087]
412	küène  [#1329937-#1330348]
412	zwèl(i)v  [#2258392-#2258803]
410	dës  [#911039-#911448]
409	ne_&_&sîn  [#1487182-#1487590]
408	Joseph  [#20855-#21262]
407	lützel  [#1375340-#1375746]
404	swære  [#1719110-#1719513]
400	bièten  [#575465-#575864]
400	koufen  [#1309634-#1310033]
400	loèsen  [#1350605-#1351004]
398	übel(e)  [#2459515-#2459912]
397	tiur(e)  [#1833489-#1833885]
396	qui  [#1577925-#1578320]
396	schilling  [#1624278-#1624673]
393	be-hüèten  [#555303-#555695]
389	wîsen  [#2214873-#2215261]
388	mèinen  [#1440609-#1440996]
387	be-rèiten  [#560202-#560588]
387	vür(e)-bazz  [#2074937-#2075323]
386	dièt  [#664544-#664929]
384	gülte  [#1088125-#1088508]
384	in_&_&sîn  [#1244694-#1245077]
383	hâhen  [#1140235-#1140617]
383	wër(e)lt-lich  [#2168745-#2169127]
383	wîz  [#2216207-#2216589]
383	ûfe  [#2453467-#2453849]
379	ge-lîche  [#1000765-#1001143]
377	er-schînen  [#972405-#972781]
376	Alexander  [#2042-#2417]
375	dâr.+inne  [#704559-#704933]
375	vëhten  [#2067297-#2067671]
374	innedâr.+  [#1247067-#1247440]
374	maht  [#1379874-#1380247]
374	ne_&_&haben  [#1484334-#1484707]
374	sorge  [#1674607-#1674980]
374	èinig  [#2299759-#2300132]
373	ander(e)s  [#517660-#518032]
373	klôster  [#1298045-#1298417]
373	rôt  [#1606160-#1606532]
373	vëld  [#2067732-#2068104]
372	wîssage  [#2215281-#2215652]
370	rëchen  [#1594283-#1594652]
369	Dâvîd  [#9632-#10000]
369	sëhs  [#1741636-#1742004]
367	krône  [#1314882-#1315248]
366	Pêter  [#320556-#320921]
365	bè(zzi)st  [#594817-#595181]
365	mènige  [#1445685-#1446049]
362	bëte  [#600252-#600613]
362	er-barmen  [#965717-#966078]
362	schrift  [#1628362-#1628723]
361	ge-zëmen  [#1033634-#1033994]
360	buoze  [#591720-#592079]
360	lèiten  [#1359851-#1360210]
359	ne_&_&sol(e)n  [#1486638-#1486996]
358	slag  [#1652320-#1652677]
358	vrî  [#2060195-#2060552]
356	Rômer(e)  [#323044-#323399]
356	ganz  [#981945-#982300]
356	hèim  [#1149261-#1149616]
356	schône  [#1636084-#1636439]
356	îlen  [#2442579-#2442934]
355	be-grîfen  [#552272-#552626]
354	[!]_&_&[!]  [#462326-#462679]
354	er-stërben  [#974075-#974428]
354	spîse  [#1689682-#1690035]
354	tèilen  [#1859088-#1859441]
351	loufen  [#1350019-#1350369]
350	drî-zig  [#671825-#672174]
350	un-ge-mach  [#1870723-#1871072]
350	zwèin-zig  [#2257919-#2258268]
350	èine  [#2299339-#2299688]
348	bûwen  [#605224-#605571]
345	all-mèhtig  [#490731-#491075]
344	hüèten  [#1185340-#1185683]
344	ver-lâzen  [#1984684-#1985027]
343	schouwen  [#1626466-#1626808]
342	dëgen  [#706618-#706959]
341	jung-vrouwe  [#1283113-#1283453]
338	lîcham(e)  [#1371276-#1371613]
338	zëhen  [#2263504-#2263841]
337	vèste  [#2066643-#2066979]
335	bèzzer  [#598395-#598729]
335	lêhen  [#1360790-#1361124]
335	wonen  [#2136322-#2136656]
334	hin(e)_&_&ze  [#1125203-#1125536]
334	vlîz  [#2011420-#2011753]
334	voget  [#2012462-#2012795]
332	balde  [#545968-#546299]
330	mâze  [#1438809-#1439138]
330	ver-gëben  [#1980687-#1981016]
329	all-sô_&_&ër  [#506611-#506939]
329	ge-trûwen  [#1022199-#1022527]
329	kièsen  [#1294834-#1295162]
328	esse  [#977753-#978080]
328	vrist  [#2051924-#2052251]
326	morgen  [#1433083-#1433408]
325	Adâm  [#989-#1313]
325	Krièche  [#25842-#26166]
325	laden  [#1330645-#1330969]
325	tièr  [#1835578-#1835902]
323	èl-lènte  [#2300501-#2300823]
322	ver-jëhen  [#1982173-#1982494]
322	wëder  [#2160603-#2160924]
319	er-hèben  [#968262-#968580]
319	noch  [#1515544-#1515862]
319	ober  [#1548651-#1548969]
319	ôre  [#2444802-#2445120]
318	zuht  [#2253678-#2253995]
317	halb  [#1113224-#1113540]
315	wahsen  [#2080288-#2080602]
315	ze_&_&èin  [#2247908-#2248222]
314	lèide  [#1358536-#1358849]
314	sint  [#1649195-#1649508]
314	vruo  [#2058258-#2058571]
311	er-stân  [#973664-#973974]
311	zer-brëchen  [#2248692-#2249002]
310	dort  [#668336-#668645]
310	trîben  [#1844241-#1844550]
309	haller(e)  [#1113673-#1113981]
308	in-ge-sigel(e)  [#1239002-#1239309]
308	lîhte  [#1372975-#1373282]
307	niuwan  [#1508067-#1508373]
306	klage  [#1295197-#1295502]
304	dènken  [#706237-#706540]
304	vlièzen  [#2009786-#2010089]
303	be-schèiden  [#561498-#561800]
303	hièr+vor(e)  [#1131392-#1131694]
302	Paulus  [#318681-#318982]
302	ge-sèlle  [#1019314-#1019615]
301	ge-müète  [#1003437-#1003737]
300	bâbes(t)  [#594427-#594726]
300	mâl  [#1437882-#1438181]
300	orden  [#1557288-#1557587]
300	schatz  [#1623486-#1623785]
299	gote-hèit  [#1049804-#1050102]
298	Rôme  [#322746-#323043]
297	ge-wër(e)n  [#1032074-#1032370]
297	èi  [#2273556-#2273852]
296	ant-lütze  [#539477-#539772]
295	dwingen  [#679859-#680153]
295	evangelium  [#979814-#980108]
295	hold  [#1132139-#1132433]
295	lèdig  [#1355548-#1355842]
295	ne_&_&wërden  [#1488851-#1489145]
294	stëchen  [#1705269-#1705562]
294	wèr(e)n  [#2159317-#2159610]
294	wünne  [#2216841-#2217134]
293	prièster  [#1575059-#1575351]
293	troèsten  [#1842516-#1842808]
291	be-durfen  [#548833-#549123]
291	diè~wîle  [#664978-#665268]
291	dominus  [#667572-#667862]
291	zins  [#2250824-#2251114]
289	Vrî-burg  [#329965-#330253]
289	opfer  [#1556679-#1556967]
289	sol(e)n_&_&dû  [#1673891-#1674179]
289	ver-trîben  [#1991089-#1991377]
288	ge-waltig  [#1027098-#1027385]
287	ge-triuwe  [#1021648-#1021934]
287	schiff  [#1623882-#1624168]
286	bürge  [#605799-#606084]
286	milte  [#1402061-#1402346]
285	junger(e)  [#1283712-#1283996]
285	lônen  [#1373988-#1374272]
284	in_&_&dise  [#1240148-#1240431]
283	zèigen  [#2262471-#2262753]
282	silber  [#1646786-#1647067]
281	Hèinrich  [#16110-#16390]
281	angest  [#538676-#538956]
281	dâr+ûf  [#703184-#703464]
281	hinnen  [#1125832-#1126112]
281	natûre  [#1477834-#1478114]
281	schante  [#1622199-#1622479]
280	über(e)dâr+  [#2463039-#2463318]
279	dâr+über(e)  [#703826-#704104]
279	lèider  [#1358907-#1359185]
279	slahte  [#1654220-#1654498]
279	vort  [#2050626-#2050904]
279	wênig  [#2160225-#2160503]
278	be-graben  [#551980-#552257]
278	ûfdâr+  [#2453143-#2453420]
277	wirt  [#2121167-#2121443]
274	ge-nièzen  [#1003833-#1004106]
274	spër  [#1689388-#1689661]
273	ambaht(e)  [#512363-#512635]
272	Hector  [#14325-#14596]
271	boum  [#579897-#580167]
271	er-hoèren  [#967926-#968196]
271	vrèm(e)de  [#2059696-#2059966]
270	blint  [#576166-#576435]
270	wald  [#2080816-#2081085]
269	ge-nædig  [#1007348-#1007616]
269	nutz  [#1521283-#1521551]
269	vihe  [#1993862-#1994130]
268	ge-dinge  [#991850-#992117]
268	mësse  [#1450993-#1451260]
268	nâhe  [#1528293-#1528560]
267	minner  [#1405755-#1406021]
267	wërben  [#2169523-#2169789]
265	ane+sëhen  [#532900-#533164]
265	ge-ruochen  [#1010406-#1010670]
265	ruochen  [#1585288-#1585552]
265	slâfen  [#1654998-#1655262]
265	sîn_&_&dû  [#1804052-#1804316]
265	vièrd  [#2008661-#2008925]
265	vor(e)hièr+  [#2049155-#2049419]
264	all-dâr  [#490011-#490274]
264	unter-tân  [#1965242-#1965505]
263	schâf  [#1632397-#1632659]
263	schèpfære  [#1634530-#1634792]
263	über-winten  [#2464838-#2465100]
262	lëbentig  [#1365742-#1366003]
261	dan-noh  [#608643-#608903]
261	ëte(s)-lich  [#2440878-#2441138]
260	hëlm(e)  [#1175693-#1175952]
260	lëwe  [#1367534-#1367793]
259	stôzen  [#1707090-#1707348]
258	nîd  [#1535309-#1535566]
258	sëhenane+  [#1741151-#1741408]
258	wër(e)n  [#2169189-#2169446]
257	in-ge-sigel  [#1238745-#1239001]
257	jâmer  [#1284822-#1285078]
257	lûter  [#1374711-#1374967]
257	marter(e)n  [#1398873-#1399129]
256	be-nëmen  [#559099-#559354]
256	bèide.+unde  [#597136-#597391]
